Step,Avg Distance to Center,Collisions,With Predator
102,20.928773181624308,54,0
103,20.98130807976837,57,0
104,21.04681169864661,58,0
105,21.148918547961728,59,0
106,21.278468604995044,56,0
107,21.417075495821027,57,0
108,21.56958723190236,53,0
109,21.728535248013195,57,0
110,21.891139398374794,56,0
111,22.056120707419627,54,0
112,22.221623220643544,55,0
113,22.388210170939804,57,0
114,22.56217169516649,61,0
115,22.759018882729233,55,0
116,22.97522405174853,52,0
117,23.19923815598579,48,0
118,23.426046754730248,46,0
119,23.653174493367775,48,0
120,23.88110614443387,43,0
121,24.10965358939246,38,0
122,24.338745757552278,38,0
123,24.56817180638825,31,0
124,24.79755353789591,30,0
125,25.028063739722878,32,0
126,25.261605932938856,34,0
127,25.501222571695624,31,0
128,25.74332426168907,31,0
129,25.982986498602255,27,0
130,26.2187198790263,26,0
131,26.450068805250353,22,0
132,26.672953009049372,18,0
133,26.88667865008317,17,0
134,27.09052530434072,17,0
135,27.28383070447705,16,0
136,27.46755601618202,13,0
137,27.64297473470954,12,0
138,27.810831444373353,12,0
139,27.97482022963994,11,0
140,28.13881857282736,11,0
141,28.295684851327266,11,0
142,28.444432989384424,10,0
143,28.58470301292414,9,0
144,28.717222852519537,10,0
145,28.842503591682902,9,0
146,28.96033576396265,7,0
147,29.070870200532376,7,0
148,29.17464708738207,7,0
149,29.27205106943096,7,0
150,29.363671905429854,6,0
151,29.449396788432953,6,0
152,29.529396044472175,6,0
153,29.603757057394485,5,0
154,29.67287014434179,5,0
155,29.73666000755837,5,0
156,29.795629276014974,5,0
157,29.850376484455484,5,0
158,29.900931984965254,5,0
159,29.9483324526831,5,0
160,29.992724693618875,5,0
161,30.03439580462834,5,0
162,30.073693188718696,6,0
163,30.11115146496174,6,0
164,30.14694799727489,7,0
165,30.18054188740077,7,0
166,30.211982245861975,7,0
167,30.241383688149806,7,0
168,30.268725164161538,9,0
169,30.29424308551093,9,0
170,30.318234521385175,9,0
171,30.340932514178327,9,0
172,30.36239252127467,9,0
173,30.38270449872857,9,0
174,30.401286749872668,9,0
175,30.417996026348654,9,0
176,30.432302515951058,9,0
177,30.443358460301464,9,0
178,30.451407594708133,8,0
179,30.45631519945571,8,0
180,30.45827838948321,8,0
181,30.457212770036328,8,0
182,30.453108407742043,8,0
183,30.445776396290203,8,0
184,30.435239549816465,8,0
185,30.421881018128555,8,0
186,30.40647135368503,8,0
187,30.389414430061187,8,0
188,30.37177172102113,8,0
189,30.35318828884035,8,0
190,30.33350410333486,8,0
191,30.312975746235264,8,0
192,30.290995851587574,8,0
193,30.26762541926537,8,0
194,30.242226521640386,8,0
195,30.215178775925764,9,0
196,30.186308589834976,9,0
197,30.15647367615462,9,0
198,30.126880743067957,9,0
199,30.09673329020958,9,0
200,30.066304209298046,9,0
201,30.035615393958484,10,0
202,30.004340953157204,12,0
203,29.97289248603375,12,0
204,29.941080116409125,12,0
205,29.909993764691226,12,0
206,29.87963961748576,12,0
207,29.849009995011453,12,0
208,29.8184585305041,12,0
209,29.788100471939856,12,0
210,29.758007972749446,13,0
211,29.728219496524556,12,0
212,29.69957224879133,13,0
213,29.672071012937543,14,0
214,29.645216634866884,15,0
215,29.618678369996207,15,0
216,29.592065642603398,15,0
217,29.565137870135437,16,0
218,29.537979965773822,16,0
219,29.510208315187867,15,0
220,29.482013386622665,17,0
221,29.452700231136372,17,0
222,29.423465676636802,17,0
223,29.3940628442923,15,0
224,29.364261915911175,15,0
225,29.334547419001353,15,0
226,29.30484408174266,15,0
227,29.274772747040586,14,0
228,29.244250008885388,15,0
229,29.21311601355075,15,0
230,29.181670748502448,15,0
231,29.149648689386098,15,0
232,29.117065293674763,15,0
233,29.08386304671964,15,0
234,29.05073582225251,17,0
235,29.01669437638374,17,0
236,28.981569992737345,17,0
237,28.94616409549886,17,0
238,28.910212168939314,17,0
239,28.873854722295267,17,0
240,28.837833473785295,18,0
241,28.802097786193794,18,0
242,28.766196941172247,19,0
243,28.729726334905944,19,0
244,28.69314622453272,19,0
245,28.656223759446735,19,0
246,28.618702720147986,20,0
247,28.580281058826223,20,0
248,28.54019181897362,21,0
249,28.49878058751575,21,0
250,28.457508046678747,23,0
251,28.41541345959839,22,0
252,28.373064800318478,22,0
253,28.330167967059065,23,0
254,28.286451267875062,24,0
255,28.242398029481397,26,0
256,28.197265760246168,28,0
257,28.151315029068197,28,0
258,28.105924736777443,27,0
259,28.06172034717819,27,0
260,28.018667249683116,27,0
261,27.977015561093076,27,0
262,27.93731691201077,27,0
263,27.89906203791388,28,0
264,27.86238816296764,28,0
265,27.827286091227503,28,0
266,27.793770492493625,29,0
267,27.761820880684045,29,0
268,27.730471349878655,29,0
269,27.700443806886803,30,0
270,27.671271708810984,30,0
271,27.64239370345914,31,0
272,27.61310667218903,31,0
273,27.58356570735847,31,0
274,27.554888322195087,31,0
275,27.527524171463018,31,0
276,27.502064334125837,32,0
277,40.098201810127264,34,0
278,77.53186224212563,34,0
279,77.5170375191242,35,0
280,77.50365898270259,35,0
281,97.78602047766609,33,0
282,97.77375579950012,33,0
283,97.76269031168499,33,0
284,118.0472566860121,35,0
285,137.81984500832803,36,0
286,157.1531775860129,35,0
287,193.73475035929866,36,0
288,210.7920724819877,36,0
289,210.780995498736,35,0
290,210.77020148920064,37,0
291,227.18762879410605,37,0
292,242.75686684663393,37,0
293,257.5785395147248,39,0
294,271.57796161485624,39,0
295,284.7268370223704,38,0
296,297.0289468630833,37,0
297,329.02317367564007,37,0
298,337.98288027804415,38,0
299,337.96264291837804,36,0
300,346.1429306208184,35,0
301,353.4854859138984,35,0
302,360.01581498020096,37,0
303,370.53156590503784,37,0
304,374.5077614835191,35,0
305,379.95348590941893,36,0
306,381.6755292004019,39,0
307,371.79721650080177,40,0
308,367.1116855050979,40,0
309,348.0677024177198,42,0
310,339.9641027588544,40,0
311,321.2607644877159,40,0
312,286.8203986289962,40,0
313,273.609571469448,31,0
314,195.11309445365072,27,0
315,195.0981200665178,33,0
316,158.04799658221796,32,0
317,138.4543388231273,35,0
318,138.45110452338915,34,0
319,138.4435840792818,32,0
320,118.37043209238809,30,0
321,118.35444046343632,28,0
322,98.09118119715055,28,0
323,78.10488343640002,30,0
324,59.03802297779282,29,0
325,59.03626153844968,27,0
326,59.03403212799393,26,0
327,59.03171343054539,26,0
328,59.029517449862404,26,0
329,59.027309212587696,25,0
330,59.02499423271071,24,0
331,59.02228823294682,23,0
332,59.019602458045526,24,0
333,41.95267689904973,25,0
334,41.93925131990212,24,0
335,41.92480684974586,24,0
336,41.910471433981215,24,0
337,41.89627097857662,24,0
338,41.882190015921495,23,0
339,41.86824251245521,23,0
340,41.85544416412874,22,0
341,27.25026903045235,22,0
342,27.224315584740584,22,0
343,27.198830485615677,23,0
344,27.174248680106043,23,0
345,27.152559949732435,24,0
346,27.133432567406196,25,0
347,27.114853449398268,26,0
348,27.09683173800547,26,0
349,27.07920792860376,25,0
350,27.06178088391304,26,0
351,27.044529221824643,26,0
352,27.026772028629534,26,0
353,27.009072586624356,26,0
354,26.99121126829571,25,0
355,26.97320405879344,25,0
356,26.954303778778293,26,0
357,26.935966344688108,26,0
358,26.918275565195916,27,0
359,26.901458848501722,29,0
360,26.88583154849603,31,0
361,26.870275947745245,31,0
362,26.8548672229378,31,0
363,26.83911900912197,31,0
364,26.823252602115858,32,0
365,26.807236611857604,32,0
366,26.790791104207827,33,0
367,26.773842364431445,33,0
368,26.756124041152347,34,0
369,26.73819546388502,33,0
370,26.720987587579454,32,0
371,26.705437824519883,31,0
372,26.690086410728146,31,0
373,26.674863397567925,32,0
374,26.659877835284647,32,0
375,26.6448773481013,32,0
376,26.629816651912197,30,0
377,26.615032652355502,30,0
378,26.601493723804783,31,0
379,26.589331872741855,31,0
380,26.579026943985543,31,0
381,26.57028761900044,32,0
382,26.562372292242742,32,0
383,26.553476191597337,32,0
384,26.54350362092041,33,0
385,26.53267647149567,33,0
386,26.522338007696415,33,0
387,26.512563039995893,32,0
388,26.503251789287265,32,0
389,26.493276140067834,31,0
390,26.482371133225776,32,0
391,26.470477117823993,34,0
392,26.457935256597917,35,0
393,26.44426900027535,35,0
394,26.429110779596375,34,0
395,26.413141731878785,36,0
396,26.396083968531425,39,0
397,26.37886226329014,39,0
398,26.361882714934236,40,0
399,26.345063831510124,41,0
400,26.328829950693756,42,0
401,26.31156122397938,42,0
402,26.29470689754025,42,0
403,26.278157426741966,41,0
404,26.261367665739897,41,0
405,26.24398980723562,41,0
406,26.22525836088929,41,0
407,26.206683956171148,41,0
408,26.188492725225363,41,0
409,26.1710395607483,41,0
410,26.153878127167946,42,0
411,26.1362655447744,41,0
412,26.117818922732514,40,0
413,26.09875829049309,40,0
414,26.08040398970959,40,0
415,26.062642531626363,40,0
416,26.045319088446913,40,0
417,26.027375985595523,39,0
418,26.00870528997978,39,0
419,25.988812068552246,39,0
420,25.967217390415808,39,0
421,25.94429395829418,39,0
422,25.920308834656183,39,0
423,25.895388820116818,40,0
424,25.870817039727466,40,0
425,25.846766447479016,40,0
426,25.82339183881408,40,0
427,25.80095093087571,40,0
428,25.77926785908649,41,0
429,25.75823654438944,42,0
430,25.738044835299885,41,0
431,25.718227551035348,41,0
432,35.128042131587925,41,0
433,35.11190744435717,41,0
434,35.09633677844099,41,0
435,35.08189828577472,41,0
436,35.06846317759025,40,0
437,35.05620651669924,40,0
438,35.04510289638001,40,0
439,47.54759753660085,40,0
440,47.52449165487192,40,0
441,47.49963469763052,40,0
442,47.47444414066637,38,0
443,61.32111888845217,39,0
444,61.3000446998265,39,0
445,61.27660129753705,38,0
446,61.252544216292016,39,0
447,75.30757133200053,39,0
448,89.64040578468135,40,0
449,89.61307081102225,40,0
450,89.585207566069,41,0
451,89.55680446097679,41,0
452,89.52795795341936,41,0
453,89.4993821304633,40,0
454,89.47192343627424,42,0
455,89.44636142924838,42,0
456,103.74158983991168,43,0
457,103.71659669326407,44,0
458,103.69292942968579,46,0
459,103.67252377514767,45,0
460,103.65550710906508,46,0
461,117.56986002095451,47,0
462,131.05669126821195,47,0
463,131.0328644337483,47,0
464,131.00945849387892,48,0
465,130.98467520199253,48,0
466,130.95840877959617,49,0
467,130.93082089596456,51,0
468,130.90193933425124,53,0
469,130.87174161818987,54,0
470,130.84070869731715,53,0
471,130.8088545318666,54,0
472,143.96769819639283,55,0
473,156.56012933086006,55,0
474,156.51819765056544,55,0
475,156.47292781542282,55,0
476,156.42443801141224,54,0
477,179.82608161377945,54,0
478,179.76752251495657,54,0
479,179.70855353944418,55,0
480,190.51307776127348,57,0
481,190.4427793442859,57,0
482,190.37283763238094,59,0
483,200.61236031325564,59,0
484,200.5325446765958,59,0
485,200.44977892611877,60,0
486,200.36539207994562,62,0
487,200.27916074410243,62,0
488,200.19140328508263,62,0
489,200.10056246025587,63,0
490,200.00635059243712,63,0
491,199.90869334722103,62,0
492,199.80762248811578,63,0
493,209.52921566569844,65,0
494,209.40879879160005,65,0
495,209.28321703407772,65,0
496,218.3591922310109,64,0
497,218.21332804083912,65,0
498,218.06342377907023,66,0
499,217.91022818678027,66,0
500,217.75414785988218,67,0
501,234.2093710133395,67,0
502,234.03431143402153,68,0
503,233.85160277214038,68,0
504,241.02331735207216,68,0
505,240.81705597581555,70,0
506,240.60040016346827,69,0
507,240.3742137594756,67,0
508,240.13965133401382,67,0
509,239.89782203438529,67,0
510,239.64927819983214,65,0
511,246.18252637923194,64,0
512,245.90944505528404,64,0
513,245.62747811343635,62,0
514,245.33668556674485,62,0
515,245.037523622912,63,0
516,244.73174254911544,61,0
517,244.4209714711813,61,0
518,250.30232817568776,63,0
519,249.96361529006955,63,0
520,249.61926593025308,64,0
521,249.26954514977686,63,0
522,248.91358072238685,64,0
523,254.15428285775678,64,0
524,253.78446137800992,64,0
525,253.41066267911887,63,0
526,253.03295411968915,62,0
527,252.65083545622676,61,0
528,252.26382661167156,61,0
529,251.86951491948574,62,0
530,251.4688088107058,58,0
531,251.0609214098486,59,0
532,250.64587011971884,58,0
533,250.22322069351605,59,0
534,249.79352986859067,60,0
535,249.35771017137984,60,0
536,253.95887265112816,60,0
537,253.50510587226708,60,0
538,253.0444432194362,59,0
539,252.5772630158509,59,0
540,252.10445684033314,61,0
541,251.62641424951866,62,0
542,251.14501945194291,63,0
543,250.65841469302765,64,0
544,250.16696772356684,64,0
545,249.67164997024108,66,0
546,249.17307556525307,67,0
547,248.67128479543004,69,0
548,248.16535617729704,68,0
549,247.65446679698155,68,0
550,247.13845942402767,67,0
551,246.61685847287578,68,0
552,246.08920292628812,68,0
553,245.55524088944574,67,0
554,245.0157170507767,67,0
555,244.47198449376347,68,0
556,243.926713180863,68,0
557,243.38002453058238,69,0
558,242.83167110721016,72,0
559,242.28243042158937,72,0
560,241.73260801933935,75,0
561,241.18249483370184,76,0
562,240.63003381657347,76,0
563,240.07529114896,79,0
564,239.5186161480066,79,0
565,238.95800723357758,80,0
566,238.39345480591135,83,0
567,237.82418129413708,83,0
568,237.2499157102218,82,0
569,236.67024721029233,82,0
570,236.0851863544259,81,0
571,235.49497456564953,83,0
572,234.8994514209618,84,0
573,234.29902752804625,85,0
574,233.6938465874397,85,0
575,233.08494652616113,86,0
576,232.4740037011306,86,0
577,231.8618608508045,86,0
578,231.24893621189076,86,0
579,230.63551162166135,88,0
580,230.0211438810559,87,0
581,229.40567178261242,88,0
582,228.79052703184144,90,0
583,228.17536877237154,90,0
584,227.55810253600504,89,0
585,226.93853008167406,90,0
586,226.31579384121872,90,0
587,225.68886895055675,90,0
588,225.05751399238494,90,0
589,224.42270113212876,92,0
590,223.784733024458,91,0
591,223.14328511813275,90,0
592,222.49816081715088,89,0
593,221.85078750280803,87,0
594,221.20112456859226,89,0
595,220.55082426937298,90,0
596,219.9002711192696,91,0
597,219.25068209369377,88,0
598,218.60180344384983,88,0
599,217.954378204944,87,0
600,217.30753512569137,84,0
601,216.660683873804,84,0
602,216.01244927850357,84,0
603,215.36258399434374,84,0
604,214.70995335699223,85,0
605,214.05524806099893,85,0
606,213.39865098155477,86,0
607,212.74011573710106,87,0
608,212.07992737559417,88,0
609,211.41910390757246,86,0
610,210.75653523272027,87,0
611,210.0917632898001,87,0
612,209.42388453153072,87,0
613,208.7550668013785,90,0
614,208.086369050036,91,0
615,207.41825555538475,93,0
616,206.7500516023539,91,0
617,206.08088640408988,91,0
618,205.41145826873057,91,0
619,204.74095606766042,92,0
620,204.06940080528176,96,0
621,203.3964521510851,98,0
622,202.72166319412835,99,0
623,202.0452765836799,100,0
624,201.36759051353744,100,0
625,200.68923875432537,100,0
626,200.0109165631702,101,0
627,199.33204533451138,101,0
628,198.6521873402038,100,0
629,197.9708009021469,102,0
630,197.28858493037515,101,0
631,196.60893226431526,100,0
632,195.9320842299,101,0
633,195.258431981701,101,0
634,194.58641295035994,101,0
635,193.9161675093861,100,0
636,193.2463222510848,100,0
637,192.5761581305322,100,0
638,191.90484751344488,100,0
639,191.2323384895997,101,0
640,190.55864822900818,101,0
641,189.88282807937856,102,0
642,189.20523225571625,103,0
643,188.52586645034813,103,0
644,187.84561880090962,103,0
645,187.16503035970038,102,0
646,186.48405538745703,100,0
647,185.80305305220975,102,0
648,185.12113932744649,101,0
649,184.4380090164832,101,0
650,183.75256998519689,102,0
651,183.06381476040454,102,0
652,182.37178878624016,102,0
653,181.6776726173657,102,0
654,180.98031345003488,102,0
655,180.2798758045284,102,0
656,179.57694291109198,100,0
657,178.87043502269998,100,0
658,178.1604164310833,99,0
659,177.4472685001191,99,0
660,176.73153036629034,100,0
661,176.0131839927284,101,0
662,175.29247545990856,102,0
663,174.56969474102428,101,0
664,173.8444213153283,101,0
665,173.11889348404802,100,0
666,172.39289502538776,100,0
667,171.6653489540415,100,0
668,170.93608322578237,100,0
669,170.20557774881664,100,0
670,169.47375690823748,101,0
671,168.73994494483222,99,0
672,168.0050107892794,100,0
673,167.2699339047194,100,0
674,166.5346865821494,100,0
675,165.799154763334,100,0
676,165.0633623041535,98,0
677,164.32719650589053,99,0
678,163.5907220326446,98,0
679,162.85488888464704,97,0
680,162.11925444976654,95,0
681,161.38376960115804,95,0
682,160.64866271841063,94,0
683,159.9139503040166,93,0
684,159.1791354133472,92,0
685,158.4440357190183,90,0
686,157.70761671813509,90,0
687,156.96993847429306,91,0
688,156.23184767897004,91,0
689,155.49344545042308,92,0
690,154.75569128038828,91,0
691,154.01802031121665,91,0
692,153.28001413514147,90,0
693,152.541336519594,89,0
694,151.80209029282068,91,0
695,151.06197725612387,90,0
696,150.3200139692499,91,0
697,149.57625524381834,91,0
698,148.83085927502046,90,0
699,148.08330450716375,90,0
700,147.3338103653043,89,0
701,146.58291450946044,89,0
702,145.83079271115523,89,0
703,155.94468838934418,88,0
704,166.95731580522013,88,0
705,166.22598192984844,88,0
706,165.49167931957803,87,0
707,164.75691938458203,85,0
708,164.02243794953543,86,0
709,175.36874054217824,86,0
710,174.64867062223308,84,0
711,173.92473662630454,84,0
712,186.48710809009106,83,0
713,199.07621945145965,81,0
714,198.39325260820317,81,0
715,197.70969077858098,73,0
716,197.02608758827122,73,0
717,196.34298208818626,68,0
718,209.29172070367056,64,0
719,208.63031036906398,61,0
720,222.0461115023581,58,0
721,234.96595322105767,53,0
722,234.3567632418344,51,0
723,233.74567036542123,51,0
724,246.92363916019477,53,0
725,259.5895050490964,52,0
726,259.02514491676067,47,0
727,296.93573596847085,47,0
728,319.81443605531757,43,0
729,349.7306645800752,39,0
730,379.5787704713354,37,0
731,393.89460690771733,39,0
732,399.45622994143554,39,0
733,402.0393362261357,37,0
734,399.66547312704495,30,0
735,397.1235342597611,29,0
736,390.0004392359931,30,0
737,373.6656702144226,32,0
738,366.3755097928531,31,0
739,358.57222735432754,33,0
740,350.04154844585287,31,0
741,330.71304590576966,31,0
742,330.32693607185973,33,0
743,329.9374461574122,31,0
744,319.2598907247988,32,0
745,307.729532287254,31,0
746,295.5815782306251,30,0
747,269.8711821978474,30,0
748,256.1672371988687,30,0
749,241.84174994477198,31,0
750,241.3021395490649,31,0
751,226.48422482007112,31,0
752,211.54751340393142,29,0
753,196.33139101968106,30,0
754,195.6766416363785,29,0
755,180.25853000720224,30,0
756,150.24506820122267,33,0
757,149.4392834701663,30,0
758,121.8213790721213,29,0
759,109.0778840004663,28,0
760,97.49899900587201,28,0
761,96.55906730686205,31,0
762,95.61730509667584,31,0
763,94.67524621352713,30,0
764,93.73277592317483,30,0
765,92.78996891857992,31,0
766,91.84771414265713,30,0
767,90.90615274210255,30,0
768,89.96611452534202,27,0
769,89.0270228157956,27,0
770,88.08826443756712,27,0
771,87.1498434284531,26,0
772,86.21390732268314,24,0
773,85.28247109387657,25,0
774,84.35496364626364,27,0
775,83.43179512520037,26,0
776,82.5111734724862,26,0
777,81.59295054411122,25,0
778,80.67600998608269,25,0
779,79.76030447596881,28,0
780,78.84566534662021,29,0
781,77.93229119580191,30,0
782,77.01953027145368,29,0
783,76.10790691726565,28,0
784,75.19745752554702,28,0
785,74.28829320147679,28,0
786,73.38238893909639,28,0
787,72.47925270545379,27,0
788,71.5793615107982,27,0
789,70.68230804243643,28,0
790,69.78657357050285,29,0
791,68.89089683169733,29,0
792,67.99510576940675,30,0
793,67.09909612602482,29,0
794,66.20361725698152,29,0
795,65.30847426049375,29,0
796,64.4124895574123,28,0
797,63.515470900396075,26,0
798,62.61671229243495,26,0
799,61.716047236198385,26,0
800,60.813314073327724,25,0
801,59.90785787295684,25,0
802,58.99882428846792,25,0
803,58.08706581143361,25,0
804,57.170854357016474,26,0
805,56.25290455227926,27,0
806,55.333115981624545,26,0
807,54.411846294897,26,0
808,53.48935466690562,26,0
809,52.5656539417773,26,0
810,51.64266182651885,25,0
811,50.721156942892925,25,0
812,49.80268954929241,24,0
813,48.88690595797816,22,0
814,47.97605978116103,21,0
815,47.07125938263157,21,0
816,46.17390181503539,19,0
817,45.28542033935386,19,0
818,44.40710224911526,19,0
819,43.540327464962736,18,0
820,42.68470223564322,17,0
821,41.84119912783889,15,0
822,41.0091285323211,15,0
823,40.18779314780272,14,0
824,39.37732388601842,16,0
825,38.578214604513995,15,0
826,37.791878017892756,16,0
827,37.02142489653718,15,0
828,36.2913377737364,16,0
829,35.617261201470235,15,0
830,34.97377583681817,14,0
831,34.3607600341661,14,0
832,33.77290993850248,15,0
833,33.20320954991163,15,0
834,32.6494318057817,16,0
835,32.110694375961295,14,0
836,31.588996501424045,15,0
837,31.083224014669415,15,0
838,30.589864408280146,13,0
839,30.106808849822713,14,0
840,29.634684661439998,14,0
841,29.17506441210993,16,0
842,28.729884823212796,16,0
843,28.29633226314111,17,0
844,27.86982193463044,13,0
845,27.450627221619182,12,0
846,27.041564957541258,12,0
847,26.652597811497795,13,0
848,26.320723792040415,16,0
849,26.010963237870502,19,0
850,25.709990971730175,17,0
851,25.41489939057989,21,0
852,25.126444585662533,15,0
853,24.846836592944296,16,0
854,24.57574911913225,18,0
855,24.319187896178324,21,0
856,24.082396541038836,20,0
857,23.857323242598778,21,0
858,23.641397964558216,26,0
859,23.44091753822289,29,0
860,23.26880262536132,29,0
861,23.124347753571108,30,0
862,23.00642662551103,35,0
863,22.940275373320603,39,0
864,22.907476291414103,36,0
865,22.89684463012915,40,0
866,22.915412650545885,42,0
867,22.996476649601505,48,0
868,23.092463949470165,48,0
869,23.196941491478817,56,0
870,23.30387017034637,54,0
871,23.418735203609142,58,0
872,23.5409610373391,53,0
873,23.663248853803193,46,0
874,23.785060990202357,45,0
875,23.906487774807328,45,0
876,24.02842779718263,43,0
877,24.1705968308341,43,0
878,24.336507571954336,37,0
879,24.497646875533224,36,0
880,24.65615258747678,36,0
881,24.822037662496932,35,0
882,25.015268322671044,35,0
883,25.216777453617105,38,0
884,25.41927643441111,37,0
885,25.622986606212923,34,0
886,25.826177399201832,35,0
887,26.026911495434618,34,0
888,26.22296105394012,35,0
889,26.41327471400432,32,0
890,26.5990929175206,28,0
891,26.779705127962902,26,0
892,26.95649418737451,24,0
893,27.130894435293996,23,0
894,27.3020577965349,18,0
895,27.468932261646053,18,0
896,27.631573635603846,18,0
897,27.789565455339552,20,0
898,27.94233075639357,21,0
899,28.089863587898144,18,0
900,28.231876410095236,18,0
901,28.36874181792674,17,0
902,28.49976451465652,17,0
903,28.621842426458795,17,0
904,28.734773249454445,17,0
905,28.838451219170395,16,0
906,28.93260422314942,18,0
907,29.017792481536695,18,0
908,29.095040179479632,17,0
909,29.165125424097205,16,0
910,29.228059626073797,17,0
911,29.285076548486938,17,0
912,29.33756105392522,17,0
913,29.385777501859803,16,0
914,29.43053242925997,16,0
915,29.472318426092365,16,0
916,29.511684073967185,16,0
917,29.548285458707106,16,0
918,29.582856143155126,15,0
919,29.615224266014955,16,0
920,29.6447030747758,16,0
921,29.67164711014652,17,0
922,29.696582050142545,17,0
923,29.71942328229942,18,0
924,29.740247676156358,20,0
925,29.758783674753076,20,0
926,29.775430832948725,20,0
927,29.790116228739667,20,0
928,29.803431479644125,20,0
929,29.81465666370666,21,0
930,29.824379986676494,21,0
931,29.831574486870597,22,0
932,29.83639870294945,22,0
933,29.838095310573827,23,0
934,29.836781768544107,23,0
935,29.832650842318394,24,0
936,29.826623767496695,24,0
937,29.818655898943852,24,0
938,29.80884822787083,24,0
939,29.796749179060043,24,0
940,29.78350777658376,23,0
941,29.769217165531494,24,0
942,29.754494637509367,24,0
943,29.739603072136223,25,0
944,29.72485132978037,26,0
945,29.709405798011268,26,0
946,29.693301016371493,28,0
947,29.676701191793324,28,0
948,29.660187869347777,27,0
949,29.64331386402931,28,0
950,29.625411379556404,28,0
951,29.60708226243798,28,0
952,29.58928665016685,28,0
953,29.572044408528335,30,0
954,29.555413102303056,30,0
955,29.538953192678647,31,0
956,29.522817072670396,31,0
957,29.507036868492612,32,0
958,29.492239905693495,33,0
959,29.479233959542988,34,0
960,29.46771132216338,32,0
961,29.456655510342127,33,0
962,29.444547777359038,32,0
963,29.430708396922267,32,0
964,29.414548561662016,32,0
965,29.396483497802702,32,0
966,29.37668026207068,33,0
967,29.355428443951812,33,0
968,29.33241379897094,32,0
969,29.308278777530933,32,0
970,29.283310731138947,32,0
971,29.25758272067369,32,0
972,29.230901594601733,33,0
973,29.20259813234728,34,0
974,29.172183194112943,35,0
975,29.13882583823157,35,0
976,29.101735986216035,36,0
977,29.060548732175903,35,0
978,29.014953981847952,36,0
979,28.96465791569346,36,0
980,28.90972093940237,37,0
981,28.85025944825112,39,0
982,28.78657362030456,39,0
983,28.71897847248385,40,0
984,28.6482049102567,42,0
985,28.573137634593866,42,0
986,28.495427435974815,42,0
987,28.41578333862217,42,0
988,28.335029082804134,42,0
989,28.25391153710835,43,0
990,28.17299387063581,43,0
991,28.09275327421073,43,0
992,28.01327102751029,43,0
993,27.934364386140096,44,0
994,27.855563247967062,42,0
995,27.776904706171557,41,0
996,27.69897093948823,43,0
