Step,Avg Distance to Center,Collisions,With Predator
190,117.66084008431342,60,0
191,117.6626896904543,59,0
192,132.6150485500805,58,0
193,132.61793047590115,58,0
194,132.62113301333878,58,0
195,148.6406869501714,57,0
196,165.1639261097785,57,0
197,181.87030862843082,57,0
198,181.8745106455258,56,0
199,181.87884408027588,57,0
200,198.4789340383026,55,0
201,198.48319713598553,55,0
202,198.48764936281844,54,0
203,229.51313083140252,54,0
204,229.5169352301812,54,0
205,269.83744918896946,54,0
206,269.8413325126715,52,0
207,302.5680538717595,50,0
208,334.0177853127632,46,0
209,344.5099405339179,45,0
210,344.51269871679455,46,0
211,355.8682825988991,47,0
212,355.5518424597486,52,0
213,354.4158858773273,52,0
214,352.45402977022997,53,0
215,352.4565487346103,55,0
216,352.45924374190287,54,0
217,352.4621388209022,56,0
218,349.8737960323715,54,0
219,342.1726604643164,53,0
220,342.1761740421421,52,0
221,342.17988243275414,52,0
222,337.1952758229223,56,0
223,331.37004329426696,56,0
224,331.3741693643981,57,0
225,331.37832798645906,58,0
226,331.3825015756298,61,0
227,331.3866860039774,63,0
228,331.39085943252644,65,0
229,325.0714027777052,67,0
230,325.07528616906814,71,0
231,310.0570435923134,75,0
232,310.0613916049118,78,0
233,301.35373799991396,83,0
234,301.3575731909448,89,0
235,301.36121264376794,96,0
236,301.3646068368795,99,0
237,301.36772705461294,103,0
238,301.37057608170585,103,0
239,282.0911439508781,103,0
240,271.18083375415546,101,0
241,271.183552122347,102,0
242,233.55554007624494,99,0
243,233.56034878706413,96,0
244,233.5651652689272,96,0
245,233.56996329348854,94,0
246,233.5747470254373,94,0
247,233.57951749313608,93,0
248,233.58428981172847,92,0
249,233.58913008268618,91,0
250,233.59400156338071,91,0
251,219.87077152411126,89,0
252,219.8758015336962,87,0
253,219.8807963313315,86,0
254,219.88575701895232,83,0
255,219.8906971523975,80,0
256,219.89564604523682,80,0
257,219.90066510349814,78,0
258,219.90583087122377,79,0
259,219.91120759672373,78,0
260,219.91685390863879,76,0
261,191.2272406827195,76,0
262,175.87046503052255,73,0
263,175.87830760231049,74,0
264,159.9475737655969,73,0
265,143.3455920272995,71,0
266,143.35600181148226,71,0
267,126.33795597902727,71,0
268,126.3496792589769,71,0
269,109.35313015472565,70,0
270,109.36593264184857,69,0
271,109.37823730306758,68,0
272,109.39006641796819,66,0
273,92.75117428227342,66,0
274,76.79856404212798,66,0
275,76.80873573295224,66,0
276,76.81767641721689,66,0
277,76.82554481473363,66,0
278,63.51320027762882,66,0
279,63.51736649594745,66,0
280,54.84232283264159,66,0
281,47.678004161572964,65,0
282,47.67632869443607,65,0
283,47.67483279994455,65,0
284,47.67358875509878,65,0
285,47.67262137932899,63,0
286,47.67192475580355,64,0
287,47.671478704838556,65,0
288,47.67125806973056,65,0
289,47.67126113154778,65,0
290,47.671467388582776,65,0
291,47.67179763606779,67,0
292,47.672199050255294,66,0
293,47.672687901523204,67,0
294,47.673242280997194,67,0
295,47.67386872056506,67,0
296,47.67454536349195,67,0
297,47.67523969391082,69,0
298,47.67593743437588,69,0
299,47.676674273418755,68,0
300,47.67745693605493,68,0
301,47.67823117531298,67,0
302,47.678970041490665,67,0
303,47.67966510938111,68,0
304,47.68032401915143,68,0
305,47.680994034603366,70,0
306,47.68169815912299,70,0
307,47.6824349337176,71,0
308,47.68320646150707,71,0
309,47.684005120137414,71,0
310,47.68481652072036,71,0
311,47.6855731056882,71,0
312,47.68624898085002,70,0
313,47.68685176490827,70,0
314,47.68738288087533,70,0
315,47.68785096398112,70,0
316,47.68827269225519,68,0
317,47.68865099799424,68,0
318,47.6889571938355,69,0
319,47.689182903016786,69,0
320,47.68932198699,69,0
321,47.68942586585087,69,0
322,47.68956218189876,68,0
323,47.689717065188596,68,0
324,47.68989822885832,68,0
325,47.69009836831628,68,0
326,47.690308992958386,68,0
327,47.690531809973564,69,0
328,47.69076546507593,69,0
329,47.69101260573156,69,0
330,47.69127440870692,68,0
331,47.691547753446685,69,0
332,47.691820771265,69,0
333,47.69208005455783,70,0
334,47.69229828115422,70,0
335,47.69246341351518,69,0
336,47.692517211646425,69,0
337,47.69250311124711,70,0
338,47.69242865778195,70,0
339,47.692295443662964,70,0
340,47.69210561513548,70,0
341,47.69188492174099,71,0
342,47.69167939984065,70,0
343,47.69149238590286,69,0
344,47.69133522088209,68,0
345,47.691213978813465,68,0
346,47.6911234855795,67,0
347,47.6910437068891,67,0
348,47.690968484402696,66,0
349,47.69083553372783,65,0
350,47.690639474173615,64,0
351,47.69036841041105,64,0
352,47.69001474798562,64,0
353,47.6896402359313,64,0
354,47.689245684311125,64,0
355,47.688827565161496,64,0
356,47.68841559061428,65,0
357,47.68795243579408,65,0
358,47.68744188570735,65,0
359,47.68689437190613,65,0
360,47.68640517624728,65,0
361,47.68596092767053,65,0
362,47.68555912845043,65,0
363,47.68513565528826,65,0
364,47.68468591314605,64,0
365,47.68418614293208,63,0
366,47.683652650175084,63,0
367,47.68310191154153,63,0
368,47.68247198347912,63,0
369,47.68181320751534,64,0
370,47.681176657486766,64,0
371,47.68055280651384,65,0
372,47.679863184545496,65,0
373,47.67909847036483,65,0
374,47.67827769434816,65,0
375,47.677463606352994,65,0
376,47.67669058482251,64,0
377,47.67589985043968,64,0
378,47.67510165904312,64,0
379,47.67429435551076,64,0
380,47.673529327628,64,0
381,47.672674107506694,63,0
382,47.671773357064154,63,0
383,47.67080944308702,63,0
384,47.669849023170315,64,0
385,47.6689503663099,63,0
386,47.66807597866951,63,0
387,47.667195168348236,63,0
388,47.666265048790066,63,0
389,47.66533930345861,63,0
390,47.66438806292647,63,0
391,47.66341463919698,62,0
392,47.66248778325381,62,0
393,47.661601227929175,62,0
394,47.66075556408628,62,0
395,47.6599616818827,62,0
396,47.659180736361805,62,0
397,47.65843299889363,63,0
398,47.657730501892914,64,0
399,47.65703749284648,64,0
400,47.65637942670363,63,0
401,47.65570804075632,64,0
402,47.65502736732237,64,0
403,47.65433951673059,64,0
404,47.653164514355616,64,0
405,47.65090989356465,64,0
406,47.647017565009364,64,0
407,47.64095359288836,64,0
408,47.6322607971044,64,0
409,47.620606043520525,64,0
410,47.60571435592639,64,0
411,47.58736396995073,64,0
412,47.5653908949412,64,0
413,47.53978892568707,64,0
414,47.51061135747511,63,0
415,47.478074752813384,64,0
416,47.44243116089603,64,0
417,47.40401761575112,65,0
418,47.363234232719954,66,0
419,47.32058490607637,66,0
420,47.277022965245436,66,0
421,47.23251341307164,66,0
422,47.18693671779372,67,0
423,47.14015533095252,67,0
424,47.09205811815431,67,0
425,47.04225226553626,68,0
426,46.99010341605207,68,0
427,46.93469135349168,68,0
428,46.87512554543364,70,0
429,46.81027027953639,70,0
430,46.739483249213556,70,0
431,46.66313027707729,67,0
432,46.58125629220354,67,0
433,46.493409972712435,66,0
434,46.399093740333555,66,0
435,46.297167773932024,65,0
436,46.186764067955565,66,0
437,46.06739409465401,66,0
438,45.93867969861589,66,0
439,45.80070843841732,66,0
440,45.653029779777306,66,0
441,45.4953157153099,64,0
442,45.326390925764805,65,0
443,45.14583249839676,65,0
444,44.95285277135317,63,0
445,44.74665663425442,64,0
446,44.526794041082816,64,0
447,44.29307761779134,63,0
448,44.044952699655184,63,0
449,43.78173325196283,62,0
450,43.50179654731377,65,0
451,43.202692067199195,67,0
452,42.87939876609644,66,0
453,42.52687489484798,67,0
454,42.13939059048104,65,0
455,41.70925293901534,69,0
456,41.2295431655552,73,0
457,40.69472189757739,84,0
458,40.103696319984664,91,0
459,39.45486892738443,99,0
460,38.74531017449442,102,0
461,37.98390289822034,106,0
462,37.188758029877334,109,0
463,36.34787408482944,105,0
464,35.45804821534209,100,0
465,34.532785259250204,95,0
466,33.57913496825206,107,0
467,32.58251375292816,113,0
468,31.551450824545416,108,0
469,30.49166795111381,103,0
470,29.41700358972025,96,0
471,28.351350880326166,93,0
472,27.3495944777037,88,0
473,26.389892536661772,101,0
474,25.511172951053993,101,0
475,24.724457336814478,98,0
476,23.992105907757892,97,0
477,23.281243333000607,96,0
478,22.588130670501187,99,0
479,21.91264267231111,106,0
480,21.256526053378106,110,0
481,20.62277250564591,106,0
482,20.012860622116385,98,0
483,19.427078332028834,92,0
484,18.863662945849047,97,0
485,18.32285499720394,98,0
486,17.81812138750433,108,0
487,17.34888429561318,109,0
488,16.89883861846685,108,0
489,16.468274974956966,105,0
490,16.05550211445151,105,0
491,15.65793154361597,105,0
492,15.274352783855221,112,0
493,14.905378106639745,112,0
494,14.552422199512302,119,0
495,14.219666631424198,124,0
496,13.915284405439296,131,0
497,13.638367250209226,139,0
498,13.379822543042112,142,0
499,13.133455536300715,157,0
500,12.895813024540207,155,0
501,12.667038395490332,159,0
502,12.451294369715281,159,0
503,12.243661580582634,158,0
504,12.041092060582718,157,0
505,11.844465090308677,160,0
506,11.653287846134656,163,0
507,11.466402846078273,173,0
508,11.283304462624338,182,0
509,11.103382954694561,186,0
510,10.926366147677262,193,0
511,10.753197497834034,203,0
512,10.585000643093359,213,0
513,10.423393618111618,225,0
514,10.269688806829096,241,0
515,10.124982880098836,254,0
516,9.99096790105136,268,0
517,9.86839269138102,278,0
518,9.754745900162577,286,0
519,9.646965683854864,297,0
520,9.544090575174703,312,0
521,9.446268379744401,321,0
522,9.353829290224258,331,0
523,9.268002197126833,343,0
524,9.189376710586872,352,0
525,9.117484475903778,359,0
526,9.051345028633968,364,0
527,8.990317816176837,378,0
528,8.933966042784418,388,0
529,8.881595074031793,397,0
530,8.83218178447341,402,0
531,8.785683601123086,408,0
532,8.742225849641386,416,0
533,8.703438598849067,426,0
534,8.680141119394985,436,0
535,8.657531406951247,446,0
536,8.635497844943943,454,0
537,8.613692522744234,460,0
538,8.592477780054004,463,0
539,8.57269913639653,469,0
540,8.55462013230147,472,0
541,8.538449868889622,475,0
542,8.524522862671073,476,0
543,8.512332831575828,478,0
544,8.501781090060554,479,0
545,8.492974441459076,479,0
546,8.485485565443849,482,0
547,8.479706666556321,483,0
548,8.477763100213023,482,0
549,8.478822014869182,484,0
550,8.48013539702387,484,0
551,8.480044426000982,484,0
552,8.478323589682821,484,0
553,8.47608810392857,484,0
554,8.472897410813921,484,0
555,8.469293566996631,484,0
556,8.465882304974581,483,0
557,8.463348972834176,482,0
558,8.462022485791483,482,0
559,8.460678670901252,482,0
560,8.458360799215482,481,0
561,8.455594818949457,482,0
562,8.453063596722195,482,0
563,8.450233069618978,482,0
564,8.447796284584195,483,0
565,8.445371446857894,482,0
566,8.443360884691412,482,0
567,8.442287889384543,482,0
568,8.441099279603144,483,0
569,8.43950209256208,483,0
570,8.438101495077634,482,0
571,8.436663608097737,483,0
572,8.435539412179251,483,0
573,8.434477976322027,483,0
574,8.433554136662828,481,0
575,8.433160598628268,481,0
576,8.433018981670255,481,0
577,8.433152693908552,481,0
578,8.433506560302158,480,0
579,8.434035887067193,480,0
580,8.434780412558501,480,0
581,8.435697725177233,481,0
582,8.436797525687227,480,0
583,8.437914706465566,480,0
584,8.439044416376467,480,0
585,8.440213639076475,480,0
586,8.441395102626254,480,0
587,8.442559117611303,480,0
588,8.443671930564328,480,0
589,8.44476367774242,481,0
590,8.44580248422797,481,0
591,8.44674814861091,480,0
592,8.447593509709138,481,0
593,8.448331795307018,480,0
594,8.448952694234846,480,0
595,8.449442910272282,480,0
596,8.449815535544095,480,0
597,8.450083353663915,480,0
598,8.450249221222073,480,0
599,8.450313835659708,480,0
600,8.4502840721988,480,0
601,8.450171122674764,479,0
602,8.44997959712169,477,0
603,8.44978922948262,476,0
604,8.449601387149674,476,0
605,8.449499985133217,475,0
606,8.44947742298012,475,0
607,8.449527770232464,474,0
608,8.449646509189018,474,0
609,8.44983052438784,474,0
610,8.450077739427067,474,0
611,8.45038618664342,474,0
612,8.450753315409166,474,0
613,8.451113824288695,474,0
614,8.451464856119777,474,0
615,8.451803217826141,474,0
616,8.452126212706993,474,0
617,8.452430559853733,474,0
618,8.452713600768563,474,0
619,8.45297409036493,474,0
620,8.453210733201422,474,0
621,8.453421760952313,474,0
622,8.453605522848624,474,0
623,8.453761615400506,475,0
624,8.453890347939197,475,0
625,8.453992580759781,475,0
626,8.454069900115979,475,0
627,8.454124548985993,475,0
628,8.454159099213003,475,0
629,8.454176082811552,475,0
630,8.454178152226238,475,0
631,8.454168108863547,475,0
632,8.454148704501202,475,0
633,8.454122397644019,475,0
634,8.45409123662483,475,0
635,8.454056848854613,475,0
636,8.454090389809622,475,0
637,8.454182401304294,475,0
638,8.454324974477077,475,0
639,8.454511324051536,475,0
640,8.454735339808236,475,0
641,8.454991824385976,475,0
642,8.455276260727267,475,0
643,8.455584564475235,475,0
644,8.45591322137422,475,0
645,8.456259489820237,475,0
646,36.6202209040434,475,0
647,36.62119934486863,475,0
648,36.62229026639175,475,0
649,36.62373906745218,475,0
650,36.625417872009386,475,0
651,36.62732899542787,475,0
652,36.62944004672303,474,0
653,36.63171202208231,473,0
654,53.89621965171906,473,0
655,53.89823497665379,470,0
656,70.94513310839712,470,0
657,70.94682945830725,467,0
658,118.55949048840411,466,0
659,133.16621690411836,464,0
660,147.16970517875416,464,0
661,160.57553791952142,461,0
662,207.7909669874826,456,0
663,227.53049354573912,435,0
664,276.04717305942165,419,0
665,290.98284579897626,380,0
666,291.18053475744466,347,0
667,245.54900130392718,336,0
668,208.86063860305958,376,0
669,186.66007691683564,421,0
670,134.5518150260511,442,0
671,104.67236581142078,458,0
672,72.39714310549938,469,0
673,55.72221077237017,477,0
674,38.76622337731419,480,0
675,38.76086835230538,483,0
676,38.75702289434878,484,0
677,22.24814729946404,486,0
678,8.361490008448662,486,0
679,8.351810072017772,488,0
680,8.350273424930807,488,0
681,8.35551636378586,488,0
682,8.364067264054807,487,0
683,8.370709080607904,485,0
684,8.375767061341381,484,0
685,8.37961290007088,483,0
686,8.38191725312144,481,0
687,8.382257024456308,482,0
688,8.380626449825725,482,0
689,8.377120548080324,482,0
690,8.373715457850937,482,0
691,8.37330741139057,481,0
692,8.37114061416399,481,0
693,8.371672992921361,481,0
694,8.373826804247601,480,0
695,8.373656035984112,479,0
696,8.371969877901009,479,0
697,8.369600963748336,479,0
698,8.367395644903771,479,0
699,8.368899268353132,478,0
700,8.369375825076741,478,0
701,8.373196461740887,478,0
702,8.375910709888625,477,0
703,8.376447153382077,476,0
704,8.375336155407703,475,0
705,8.374805587090805,473,0
706,8.37502238895104,473,0
707,8.377326722362382,472,0
708,8.378622713410245,472,0
709,8.380051125885904,471,0
710,8.381398750619603,471,0
711,8.381148517142654,470,0
712,8.382730521943804,470,0
713,8.383684787406407,469,0
714,8.38474400120729,467,0
715,8.385643722539697,466,0
716,8.387474806992259,465,0
717,8.388725005745561,465,0
718,8.390103958098809,465,0
719,8.392236548289475,465,0
720,8.39345633779053,465,0
721,8.392344547945426,463,0
722,8.389806664213763,463,0
723,8.383122412301738,463,0
724,8.370420948482728,462,0
725,8.352074400644492,462,0
726,8.325694834717702,463,0
727,8.292632172888995,463,0
728,8.250158167673654,463,0
729,8.19744264297326,464,0
730,8.134311850497133,464,0
731,8.060934160588193,464,0
732,7.977305011764207,464,0
733,7.882332389083713,465,0
734,7.774552383112232,465,0
735,7.6523724863995035,464,0
736,7.5145669343065835,465,0
737,7.359147797216047,466,0
738,7.183581431505016,470,0
739,6.990696777166423,471,0
740,6.770487061976651,477,0
741,6.501773347654067,496,0
742,6.178471466153483,537,0
743,5.894145902600285,589,0
744,5.633546938065015,637,0
745,5.34545472190639,731,0
746,5.092154808803356,804,0
747,4.856245060821004,864,0
748,4.680344541279529,968,0
749,4.61344161929733,1004,0
750,4.624925447056016,1042,0
751,4.706749820326602,1055,0
752,4.839170876823902,1014,0
753,4.95679788699852,935,0
754,5.047432441107867,854,0
755,5.133892353038123,806,0
756,5.193930346335198,801,0
757,5.217584808630245,777,0
758,5.210156961705113,761,0
759,5.1794896145061164,755,0
760,5.133408949562711,755,0
761,5.075106536996085,766,0
762,5.006884840230375,768,0
763,4.937752276451479,780,0
764,4.882204248672006,799,0
765,4.836157916364126,809,0
766,4.789392154839975,818,0
767,4.739298324560789,822,0
768,4.685136413515939,830,0
769,4.628193481215064,835,0
770,4.569571558249728,841,0
771,4.5126591169222126,840,0
772,4.4608246400554155,844,0
773,4.419791715818247,847,0
774,4.387188650176896,851,0
775,4.355678445053466,856,0
776,4.325520865154597,858,0
777,4.295948382640356,862,0
778,4.266028138249919,867,0
779,4.235627966048617,869,0
780,4.2057929473344124,875,0
781,4.1792912853251645,879,0
782,4.155162979532212,885,0
783,4.130922591198212,892,0
784,4.106744703044972,890,0
785,4.083660529860599,892,0
786,4.063409946239256,896,0
787,4.043345476475905,900,0
788,4.022702128669793,901,0
789,4.001903947012675,903,0
790,3.9821322161001547,909,0
791,3.963150482706388,922,0
792,3.94451850060591,941,0
793,3.9263357943004924,948,0
794,3.909237819840762,954,0
795,3.892842889480867,955,0
796,3.8780320656440352,958,0
797,3.8653360849041087,960,0
798,3.8545209422393296,962,0
799,3.845582962996318,965,0
800,3.8379602002419317,965,0
801,3.8313988242574553,965,0
802,3.8254415566489754,967,0
803,3.8194771796693745,968,0
804,3.813482733679547,969,0
805,3.8074336882895934,971,0
806,3.801003473533023,974,0
807,3.794004475023482,974,0
808,3.7870421619621024,974,0
809,3.780574018697378,975,0
810,3.7742312353210243,975,0
811,3.7679256956991383,975,0
812,3.7624154791592725,975,0
813,3.75792775961039,975,0
814,3.7541826160335665,975,0
815,3.7512326437022074,975,0
816,3.7491784755853,974,0
817,3.7474918886389132,975,0
818,3.74619451898516,974,0
819,3.745038600683111,974,0
820,3.744100383981949,975,0
821,3.7436182431462317,976,0
822,3.7433822388911504,975,0
823,3.743444007947831,976,0
824,3.7435149028238017,977,0
825,3.7437042137699725,977,0
826,3.7441180759886104,978,0
827,3.744629831836222,977,0
828,3.7451231867009143,977,0
829,3.745478382125471,975,0
830,3.745704140353522,975,0
831,3.745719374688552,975,0
832,3.7456573957300723,975,0
833,3.7455888980333376,975,0
834,3.745531790418803,976,0
835,3.7454806194580454,976,0
836,3.745377199102217,976,0
837,3.7452125619171612,974,0
838,3.7449694172657577,973,0
839,3.7446725398669236,973,0
840,3.744310363732787,973,0
841,3.743918460218002,972,0
842,3.7435565717199077,972,0
843,3.743206271857123,972,0
844,3.7428467463691537,973,0
845,3.7425282430094,974,0
846,3.7422256781273147,974,0
847,3.7419161544289135,974,0
848,3.7414466589883872,974,0
849,3.7409576273922323,974,0
850,3.7403925601035106,975,0
851,3.7397471575626176,975,0
852,3.7390470741229596,975,0
853,3.738346041190922,975,0
854,3.737686636957307,975,0
855,3.7371087087407977,975,0
856,3.736632480700617,975,0
857,3.7362480607072603,975,0
858,3.73593144515617,975,0
859,3.7356609492847848,975,0
860,3.7354170945410146,975,0
861,3.7352599902693746,975,0
862,3.7352335223124555,975,0
863,3.7353008385536777,975,0
864,3.7354471852394635,975,0
865,3.735641051354405,975,0
866,3.735852342671079,974,0
867,3.7360724621476016,974,0
868,20.177618467213865,974,0
869,38.54009100670789,972,0
870,56.51568666441311,972,0
871,73.95886984182901,971,0
872,106.98292276066724,972,0
873,122.55638709094106,945,0
874,242.02379841780686,913,0
875,296.8109131597913,696,0
876,271.3044502272077,643,0
877,190.72960825216663,690,0
878,107.22899736307664,828,0
879,56.69299724073059,927,0
880,38.6674171597114,964,0
881,3.71706612140319,974,0
882,3.705442402286442,982,0
883,3.696691986329405,986,0
884,3.697268763009762,987,0
885,3.6987688453910414,988,0
886,3.7003995283740463,988,0
887,3.7012969499974493,988,0
888,3.7013007731482332,987,0
889,3.7008003620484233,985,0
890,3.7002388375325963,986,0
891,3.6999206138367096,985,0
892,3.703008640204331,986,0
893,3.707150480419523,984,0
894,3.7097485365756864,985,0
895,3.710730637266453,985,0
896,3.7105097875278235,985,0
897,3.7095888379605526,985,0
898,3.7084343016778223,985,0
899,3.7089225742043137,986,0
900,3.71166047067593,987,0
901,3.7145898206277774,986,0
902,3.716804767295567,986,0
903,3.71788878615892,983,0
904,3.718226085840132,982,0
905,3.718745414543003,982,0
906,3.7205071526975284,981,0
907,3.722180474491819,980,0
908,3.7229342399758716,979,0
909,3.722632882603496,977,0
910,3.7217126629030495,977,0
911,3.7208847834723087,977,0
912,3.7202657271719803,977,0
913,3.7196328208042764,977,0
914,3.718819609455573,977,0
915,3.7179695654513853,977,0
916,3.717532313643628,977,0
917,3.717242828746302,978,0
918,3.7171413272775498,979,0
919,3.7171701174720297,979,0
920,3.717184264463938,980,0
921,3.7169973124308493,980,0
922,3.716685829639002,980,0
923,3.7164863349771995,980,0
924,3.7162795946569513,980,0
925,3.7161655634919026,981,0
926,3.716390639687481,982,0
927,3.71671523849453,983,0
928,3.7170445616464054,983,0
929,3.71737847664162,983,0
930,3.7175122778633574,983,0
931,3.717558273876941,983,0
932,3.7176723102585267,983,0
933,3.7178479258969266,983,0
934,3.718080430117565,984,0
935,3.718314594293907,984,0
936,3.7185442766335006,984,0
937,3.718777935097837,984,0
938,3.7190109544491685,984,0
939,3.7192499743996854,984,0
940,3.719409170444038,984,0
941,3.7194904368297923,984,0
942,3.7195222996426227,983,0
943,3.7195197740121153,983,0
944,3.7195879353871883,983,0
945,3.719710338747263,983,0
946,3.71986706965111,983,0
947,3.720006463195022,983,0
948,3.720198814829797,984,0
949,3.720419777256597,983,0
950,3.7206608422741367,983,0
951,3.7209217403698562,983,0
952,3.7211543741390605,983,0
953,3.7213458397282735,983,0
954,3.721488984489828,983,0
955,3.7215754605648725,983,0
956,3.721607806103002,982,0
957,3.7216010246632565,982,0
958,3.721572196415493,982,0
959,3.7215410371195454,982,0
960,3.721522001586202,982,0
961,3.721519053359122,982,0
962,3.7215113937159288,981,0
963,3.7215102140831826,981,0
964,3.7215906497672013,981,0
965,3.7217174764877847,981,0
966,3.721861115638291,981,0
967,3.7219864110097167,981,0
968,3.72207245325228,981,0
969,3.7221229608732878,981,0
970,3.7221853946046917,981,0
971,3.722345128040566,981,0
972,3.7225110578282146,981,0
973,3.7226880013689425,981,0
974,3.7228480796241126,981,0
975,3.7229243271638444,981,0
976,3.7229077148461847,981,0
977,3.7228778965676232,981,0
978,3.7228784224438956,981,0
979,3.7229023343999903,981,0
980,3.722938077164611,981,0
981,3.7229759219393035,981,0
982,3.723009948383455,981,0
983,3.723038776082169,981,0
984,3.7230614757704767,981,0
985,3.722995103910554,981,0
986,3.722853371831412,981,0
987,3.7227590333183938,981,0
