Step,Avg Distance to Center,Collisions,With Predator
238,155.62349681058728,0,0
239,156.11464440084737,0,0
240,160.4327402031136,0,0
241,160.87199239718908,0,0
242,161.3074569170195,0,0
243,161.74365183406002,0,0
244,162.17787209309603,0,0
245,162.61166924104245,0,0
246,163.04697578397162,0,0
247,163.48395133668546,0,0
248,163.92186006373927,0,0
249,164.36125454981752,0,0
250,169.05102276334102,0,0
251,169.44561837677438,0,0
252,174.3021567165496,0,0
253,174.65091926882604,0,0
254,175.00277189268246,0,0
255,175.3575968497187,0,0
256,175.7205146202634,0,0
257,176.09155455679937,0,0
258,181.22483855823637,0,0
259,181.54808784165388,0,0
260,181.87852908741078,0,0
261,182.21472191069387,0,0
262,182.5532222840747,0,0
263,182.89675005487874,0,0
264,188.17556568498264,0,0
265,188.47809947228416,0,0
266,188.7890957773387,0,0
267,189.10607197165746,0,0
268,189.42845740186354,0,0
269,189.75393593484745,0,0
270,190.08411586277404,0,0
271,190.42003463324644,0,0
272,190.7633076268965,0,0
273,191.11481483211298,0,0
274,191.47434759955286,0,0
275,191.84236489592786,0,0
276,192.21603044428292,0,0
277,197.7930239724395,0,0
278,198.1264618243984,0,0
279,198.4638741842837,0,0
280,198.80541430435136,0,0
281,199.1520975143046,0,0
282,199.5024283994447,0,0
283,199.85766789702907,0,0
284,200.2152931128156,0,0
285,194.52886502863436,0,0
286,194.87989082293814,0,0
287,195.23663758664998,0,0
288,195.59841064387956,0,0
289,195.96724110878026,0,0
290,196.3421827624317,0,0
291,196.72034407199862,0,0
292,197.10105484180366,0,0
293,197.48188991702528,0,0
294,197.86686226867621,0,0
295,198.2558246576732,0,0
296,203.83400780070897,0,0
297,227.7426238164045,0,0
298,228.12348776788312,0,0
299,239.76946724152035,0,0
300,240.16270154775296,0,0
301,252.32108656897324,0,0
302,263.7649089445547,0,0
303,264.1648614651053,0,0
304,264.5685446769389,0,0
305,264.9727042123844,0,0
306,276.5201477388263,0,0
307,295.9491430883669,0,0
308,305.7370730017381,0,0
309,306.0834792257232,0,0
310,306.4289583083185,0,0
311,315.52342247280797,0,0
312,331.1673820325305,0,0
313,331.4549772013113,0,0
314,331.7437685521836,0,0
315,338.6656131971405,0,0
316,338.9374061324575,0,0
317,339.21346839543196,0,0
318,345.4072238569324,0,0
319,352.70329603229953,0,0
320,352.88958409679395,0,0
321,356.68214830543747,0,0
322,356.84612949011483,0,0
323,357.0146197586029,0,0
324,357.1873534513677,0,0
325,360.35744997168615,0,0
326,360.5131189340756,0,0
327,362.9135394138649,0,0
328,364.5391648530978,0,0
329,364.67445407106703,0,0
330,365.516108537483,0,0
331,365.62754839637086,0,0
332,364.9032157058296,0,0
333,364.9556230703249,0,0
334,363.4420982373193,0,0
335,361.11366510128244,0,0
336,361.1139632858116,0,0
337,358.06957530014944,0,0
338,358.04897145608373,0,0
339,358.03155134770196,0,0
340,354.21936232338953,0,0
341,354.18054967649465,0,0
342,354.1502445126162,0,0
343,344.43399852212184,0,0
344,344.34966418847296,0,0
345,344.27042099929565,0,0
346,324.23828912663595,0,0
347,324.06294181709984,0,0
348,323.88956662139077,0,0
349,327.287793524549,0,0
350,319.38969313495255,0,0
351,310.5077855331326,0,0
352,300.9558683222888,0,0
353,300.6985819027003,0,0
354,279.89818222979756,0,0
355,279.58553433575463,0,0
356,279.27894138142705,0,0
357,278.9788235789547,0,0
358,278.6852108318765,0,0
359,267.27641025431006,0,0
360,242.79946855242218,0,0
361,242.41788373194356,0,0
362,229.50723113728745,0,0
363,229.09212476044132,0,0
364,228.67883158835534,0,0
365,228.26505426211267,0,0
366,227.85461271576494,0,0
367,227.4483107345759,0,0
368,227.04323489733767,0,0
369,226.63901942640203,0,0
370,213.18062640201703,0,0
371,212.75030102058997,0,0
372,212.32453398302735,0,0
373,211.90285603437016,0,0
374,211.48292041001667,0,0
375,197.8727515897931,0,0
376,197.45176407098353,0,0
377,197.03055421728268,0,0
378,196.61317759436648,0,0
379,196.199774444421,0,0
380,182.43812900682062,0,0
381,182.0008927936792,0,0
382,181.56693863384007,0,0
383,181.13905141105525,0,0
384,180.71771512623963,0,0
385,180.30374184966644,0,0
386,179.89443746196872,0,0
387,179.4895726577095,0,0
388,179.08793120008283,0,0
389,178.68826510524633,0,0
390,165.5982163625343,0,0
391,152.9419145910943,0,0
392,152.55937425405088,0,0
393,152.18975587627457,0,0
394,151.83344538398083,0,0
395,151.48492525217426,0,0
396,151.14442074961465,0,0
397,139.54451621436633,0,0
398,139.20697818810638,0,0
399,138.87682584879454,0,0
400,138.55385207467378,0,0
401,138.24093044036056,0,0
402,137.93524576659527,0,0
403,137.63477108870123,0,0
404,137.341177448806,0,0
405,137.05735967625043,0,0
406,126.64496264383152,0,0
407,126.39438633577853,0,0
408,126.14840569029822,0,0
409,125.90770344765156,0,0
410,125.67139205496784,0,0
411,125.43748962169853,0,0
412,125.20750423677381,0,0
413,115.77865355901776,0,0
414,115.55486783170144,0,0
415,115.33571294663071,0,0
416,115.12462332411103,0,0
417,114.92024399983728,0,0
418,114.71926255481127,0,0
419,114.52657716012504,0,0
420,114.3399768460533,0,0
421,114.15856606519303,0,0
422,113.9830249666455,0,0
423,113.81178709633899,0,0
424,113.64426485756854,0,0
425,113.48236505160949,0,0
426,113.32312067775324,0,0
427,113.16499735469604,0,0
428,113.00873805586622,0,0
429,112.8559186263849,0,0
430,112.70873370883929,0,0
431,112.56931397244911,0,0
432,112.43995249789945,0,0
433,105.14483005207808,0,0
434,105.05704533505096,0,0
435,104.97632394489696,0,0
436,104.90205889085998,0,0
437,104.83222102467744,0,0
438,104.76350984239552,0,0
439,104.69512337463706,0,0
440,104.63170712296115,0,0
441,104.57234211281575,0,0
442,104.52133301785877,0,0
443,104.47779615866496,0,0
444,104.44254395689731,0,0
445,104.41565006815648,0,0
446,104.39670304775898,0,0
447,104.38776057740482,0,0
448,104.38845515359723,0,0
449,104.39785538042526,0,0
450,104.41491929298896,0,0
451,104.43944846598427,0,0
452,104.4705982861524,0,0
453,104.50453174346596,0,0
454,104.54035777318502,0,0
455,104.580516858649,0,0
456,104.62591308294412,0,0
457,104.6764195442692,0,0
458,104.73341683231473,0,0
459,109.31995172496744,0,0
460,109.28663105807226,0,0
461,109.26325150823438,0,0
462,109.25100907917152,0,0
463,109.24615673208385,0,0
464,114.18293207447356,0,0
465,114.07437162579299,0,0
466,113.97344291600095,0,0
467,113.8759651779922,0,0
468,113.78228536148387,0,0
469,113.69637135110487,0,0
470,113.61864077031699,0,0
471,113.54262797300983,0,0
472,113.4727903820188,0,0
473,113.40970160880872,0,0
474,113.3563144553525,0,0
475,113.30665541834365,0,0
476,113.25854561793568,0,0
477,113.21653937875979,0,0
478,113.1792004823648,0,0
479,113.1450026242992,0,0
480,113.1093215467319,0,0
481,113.0743054776039,0,0
482,113.03782762081296,0,0
483,113.00288683993791,0,0
484,112.96992912941587,0,0
485,112.94100673100766,0,0
486,112.91377853196215,0,0
487,112.8865302614968,0,0
488,112.86121481181176,0,0
489,112.83680695244219,0,0
490,112.8124892897212,0,0
491,112.78764209781077,0,0
492,112.75822707384542,0,0
493,112.7253259064625,0,0
494,112.6872046757767,0,0
495,112.64511325980877,0,0
496,112.6012799611614,0,0
497,112.55517657838124,0,0
498,112.50935160870247,0,0
499,112.46306980724164,0,0
500,112.4187621534119,0,0
501,112.37527570540311,0,0
502,112.33394505575426,0,0
503,112.29795732099686,0,0
504,112.27147557831297,0,0
505,112.2525675402153,0,0
506,112.23807875929616,0,0
507,112.22395022104342,0,0
508,112.21241622080858,0,0
509,112.21029724734368,0,0
510,112.22015298317896,1,0
511,112.24077008472847,1,0
512,112.27263583921862,1,0
513,112.31588239789406,1,0
514,112.36917332028949,1,0
515,112.43114110462783,1,0
516,112.49754315332082,0,0
517,112.56623046266125,0,0
518,112.64045963334715,1,0
519,112.71914481298596,2,0
520,112.80463181017193,2,0
521,112.89945366825418,2,0
522,113.00549634254425,1,0
523,113.12442763072919,1,0
524,113.25429395401994,1,0
525,113.39318153941198,1,0
526,113.54166590326004,0,0
527,113.69519900523595,0,0
528,113.85612414383701,0,0
529,114.02494822077387,0,0
530,114.20442415026402,0,0
531,114.39181181122368,0,0
532,114.58546006428607,0,0
533,114.78426708631572,2,0
534,114.99268160783237,2,0
535,115.21071259031115,2,0
536,115.43685065574591,2,0
537,115.67172767786057,2,0
538,115.91233799200623,2,0
539,116.15814396464017,2,0
540,116.4099580118355,2,0
541,116.66669045695576,2,0
542,116.92896012617807,1,0
543,117.19508207680937,1,0
544,117.46433856661231,1,0
545,117.7361641380086,1,0
546,118.01523671632383,0,0
547,118.30754905780837,0,0
548,118.61333840101032,0,0
549,118.93489316149558,0,0
550,119.27189630556857,0,0
551,119.62578535973452,0,0
552,119.99692193434156,0,0
553,120.38554998746719,0,0
554,120.78898566783238,0,0
555,121.21397107661548,0,0
556,121.6614309330301,0,0
557,126.87158470827286,0,0
558,127.3040845159164,0,0
559,127.75038428391296,0,0
560,128.21365341406636,0,0
561,128.68838644462178,0,0
562,129.17508646761013,0,0
563,129.6722751864574,0,0
564,130.18017250875525,0,0
565,130.70190908159802,0,0
566,136.63798872053852,0,0
567,137.12585639373435,0,0
568,136.65551063916809,0,0
569,137.11082881258292,0,0
570,137.5710953284943,0,0
571,138.0373853186986,0,0
572,146.81497722116848,0,0
573,146.94849091468924,0,0
574,147.27316737364848,0,0
575,147.60070774798712,0,0
576,147.93400299468027,0,0
577,148.27522462849947,0,0
578,155.25940887848685,1,0
579,155.57488030013363,1,0
580,162.61027090534986,1,0
581,162.90079971860553,1,0
582,163.1935017425782,0,0
583,172.33354567659035,0,0
584,172.60599464385967,0,0
585,179.7823483137483,0,0
586,180.01420537617534,0,0
587,180.2478318127813,0,0
588,187.6540643486568,0,0
589,187.85880149872943,0,0
590,188.0643358550201,0,0
591,188.269251777067,0,0
592,195.51705090914623,0,0
593,195.69312752972903,0,0
594,195.8688760407395,0,0
595,211.4167804840593,0,0
596,211.5167333815459,0,0
597,211.61545383351387,0,0
598,211.71444221450463,0,0
599,211.8114729867225,0,0
600,211.90650986496186,0,0
601,220.09961633168177,0,0
602,220.1844945877829,0,0
603,220.26615605997543,0,0
604,220.345315333351,0,0
605,220.4199496637755,0,0
606,220.48900159950247,0,0
607,220.55485893184397,0,0
608,234.42382385216794,0,0
609,234.452778884253,0,0
610,234.48062626847414,0,0
611,234.50204428462382,0,0
612,234.51522962481698,0,0
613,241.7813345208146,0,0
614,241.76527031552288,0,0
615,241.74551288829747,0,0
616,241.72262694895244,0,0
617,241.69541919198116,0,0
618,241.66429876262836,0,0
619,241.63165079383813,0,0
620,241.5982563662058,0,0
621,241.56427568729626,0,0
622,241.53216011688747,0,0
623,241.50307979682646,0,0
624,241.47657525133843,0,0
625,248.21877029720616,0,0
626,248.2070064782761,0,0
627,251.1949700480952,0,0
628,251.0818354960831,0,0
629,250.97312402787546,0,0
630,250.86752555014132,0,0
631,250.7655405783231,0,0
632,250.6644900091156,0,0
633,250.5639147586027,0,0
634,250.46278119976287,0,0
635,250.36117252825437,0,0
636,250.26014928371254,0,0
637,250.1594227882667,0,0
638,250.05731996578666,0,0
639,249.9544102359331,0,0
640,256.3618290880942,0,0
641,256.2621899413617,0,0
642,256.16124860686546,0,0
643,256.05647918551693,0,0
644,255.94825382252512,0,0
645,255.83713446100526,0,0
646,255.72307284257326,0,0
647,255.60609942778976,0,0
648,255.48462827115202,0,0
649,255.35976683430934,0,0
650,255.23572051378773,0,0
651,255.11147542082682,0,0
652,251.11708152274844,0,0
653,250.92084708495767,0,0
654,257.1008010820511,0,0
655,256.91413616508424,0,0
656,256.7261907379837,0,0
657,256.5376325862667,0,0
658,256.34982421749544,0,0
659,262.1712305939931,0,0
660,261.99026185415767,0,0
661,261.8141468071183,0,0
662,261.642615273861,0,0
663,261.47617560069745,0,0
664,261.313296833756,0,0
665,261.15504698737254,0,0
666,260.99938640391247,0,0
667,260.8450677605613,0,0
668,260.6919954301353,0,0
669,260.54044106875773,0,0
670,260.3882728579382,0,0
671,260.23682133150004,0,0
672,260.0852244991881,0,0
673,259.9311869677005,0,0
674,259.7764601874778,0,0
675,259.62158032059745,0,0
676,259.4681318028352,0,0
677,259.31353150870405,0,0
678,259.15888424312203,0,0
679,259.0041877544315,0,0
680,258.85029248253494,0,0
681,258.6948961320932,0,0
682,258.5376701544973,0,0
683,264.42501479054664,0,0
684,264.27459768628125,0,0
685,264.1190485821577,0,0
686,263.9585371892133,0,0
687,263.7936855273441,0,0
688,263.62587335726425,0,0
689,263.4557318766576,0,0
690,263.2824670605031,0,0
691,273.3416091526236,0,0
692,273.16604887796535,0,0
693,272.9876794261705,0,0
694,272.80543126486185,0,0
695,272.61852177785056,0,0
696,272.4270896969399,0,0
697,272.2295966911943,0,0
698,272.0256173369522,0,0
699,271.8169919631095,0,0
700,276.37113133424725,0,0
701,276.14825243936116,0,0
702,280.1330259073829,0,0
703,279.88993475181996,0,0
704,279.63964773806805,0,0
705,279.38226663005537,0,0
706,279.1201314079027,0,0
707,278.8524421374187,0,0
708,282.36540483530825,0,0
709,282.10169780447,0,0
710,281.83103254161443,0,0
711,281.55334556195277,0,0
712,281.27168915480536,0,0
713,280.9857002772546,0,0
714,288.029809704524,0,0
715,287.7479842772938,0,0
716,287.46587699344207,0,0
717,287.1831252313651,0,0
718,286.90229201825895,0,0
719,286.62383566269295,0,0
720,286.3496706457485,0,0
721,293.8202035099154,0,0
722,296.6518403255363,0,0
723,296.3916093029139,0,0
724,296.131169848974,0,0
725,295.8710381565715,0,0
726,295.61059826413145,0,0
727,295.35230350362957,0,0
728,302.0242020949665,0,0
729,309.2259551176515,0,0
730,308.9901955193636,0,0
731,316.1108173177126,0,0
732,315.88585947095265,0,0
733,315.6594465697463,0,0
734,315.4318234862423,0,0
735,315.20429430245605,0,0
736,314.9772057288112,0,0
737,314.74703029990917,0,0
738,314.51351793706544,0,0
739,321.6304821013111,0,0
740,321.3986042139746,0,0
741,327.46850217063576,0,0
742,327.25120186957605,0,0
743,327.0347023349373,0,0
744,333.77856277461444,0,0
745,333.56386311862786,0,0
746,333.3484513447596,0,0
747,333.1307233881028,0,0
748,339.4421744993341,0,0
749,339.2229475424226,0,0
750,345.270362813865,0,0
751,345.04363713694477,0,0
752,344.8119640058987,0,0
753,344.57726684182944,0,0
754,355.94385638150624,0,0
755,360.2797263016347,0,0
756,364.2876818459225,0,0
757,364.03956950981853,0,0
758,363.7776700789379,0,0
759,363.5040890837261,0,0
760,367.278838055477,0,0
761,366.9824493361331,0,0
762,366.67504284448086,0,0
763,369.9141615969901,0,0
764,375.1734913481335,0,0
765,376.6235574082081,0,0
766,376.2833322001254,0,0
767,375.93619566728336,0,0
768,375.5812749523462,0,0
769,375.2205017510877,0,0
770,374.8512050913551,0,0
771,374.4762994365098,0,0
772,374.09655563331233,0,0
773,373.7129164984844,0,0
774,375.02234397126483,0,0
775,375.6312450049626,0,0
776,375.49872618948046,0,0
777,375.09860808549246,0,0
778,374.69779753231217,0,0
779,374.2953317660253,0,0
780,373.89081162040424,0,0
781,373.4853243286944,0,0
782,372.49662756536776,0,0
783,372.08885971070623,0,0
784,371.6811086418949,0,0
785,371.27319211475606,0,0
786,370.86686694039173,0,0
787,369.53320811539055,0,0
788,367.53645590613837,0,0
789,367.13762141092803,0,0
790,366.7426033290292,0,0
791,364.4509006022379,0,0
792,364.06667271516613,0,0
793,363.68396748267213,0,0
794,363.2974385275769,0,0
795,360.75067803156486,0,0
796,360.3476585252028,0,0
797,359.939460755683,0,0
798,359.52737612545417,1,0
799,356.4688363223086,1,0
800,356.05190082850066,1,0
801,355.6371255866279,1,0
802,355.2235881600119,1,0
803,354.811872332396,1,0
804,354.40238935528924,1,0
805,353.993378362202,0,0
806,353.58463882076626,0,0
807,353.1783435202976,0,0
808,352.77391412443893,0,0
809,349.7942138040356,0,0
810,345.98287368786856,0,0
811,337.11356324441437,0,0
812,336.7136897987583,0,0
813,336.3144479116876,0,0
814,335.9166380302849,0,0
815,335.52084952324185,0,0
816,335.12830195759835,0,0
817,334.73871293073756,0,0
818,334.35109124062495,0,0
819,333.96489551860066,0,0
820,333.5799205026884,0,0
821,333.19596193399633,0,0
822,332.81112109669397,0,0
823,327.50347440856933,0,0
824,327.10914732281566,0,0
825,321.24082709307237,0,0
826,320.83084105830955,0,0
827,320.41957340606876,0,0
828,320.00765074840257,0,0
829,319.5958006988623,0,0
830,313.6995455914301,0,0
831,313.28205420936746,0,0
832,312.86439827929496,0,0
833,312.448156238933,1,0
834,312.0374014139756,1,0
835,311.6291985507365,1,0
836,305.4673582574894,1,0
837,305.04274325858967,1,0
838,304.6190567750285,1,0
839,304.19681033594037,0,0
840,297.08875751780886,1,0
841,289.5063326607511,1,0
842,289.09143619560285,0,0
843,288.6780823352501,0,0
844,288.263132528149,0,0
845,287.8486359132902,0,0
846,287.43524984510475,0,0
847,287.0236257193684,0,0
848,286.61363902569315,1,0
849,286.20691941366556,1,0
850,285.8025373282444,1,0
851,270.95006456589056,1,0
852,270.5364758544678,1,0
853,270.12534921136256,1,0
854,269.7181617583371,1,0
855,269.3144786520149,1,0
856,268.9154180893549,1,0
857,268.52113266995326,1,0
858,260.9433827993213,0,0
859,260.54619628065524,0,0
860,260.15670127998953,0,0
861,259.7747283450947,0,0
862,259.3952852793399,0,0
863,251.18689675180903,0,0
864,250.7939911176177,0,0
865,250.39596686822523,0,0
866,249.99147958595648,0,0
867,249.58306264450798,0,0
868,249.17051958034608,0,0
869,241.42917860907468,0,0
870,241.00322436032405,0,0
871,240.57801988611192,0,0
872,240.15293669049342,0,0
873,239.7267989223255,0,0
874,239.29869225306953,0,0
875,238.86601828771353,0,0
876,238.43096541034836,0,0
877,230.21889672768307,0,0
878,229.79258232786694,0,0
879,229.3675128325012,0,0
880,228.94416879202404,0,0
881,220.80789636283197,0,0
882,220.39023763895221,0,0
883,219.9698675438391,0,0
884,219.54465052071413,0,0
885,219.1146544909108,0,0
886,210.8749175077247,0,0
887,210.43649832613735,0,0
888,209.99954772923743,0,0
889,209.56203531605925,0,0
890,209.12004461804509,0,0
891,208.67273529632922,0,0
892,200.75629397789208,0,0
893,200.30431325758462,0,0
894,199.8506593194033,0,0
895,199.39419365142587,0,0
896,198.9372413692526,0,0
897,202.15199368579897,0,0
898,201.6769235046052,0,0
899,201.2043453762644,0,0
900,200.73013801127732,0,0
901,200.25457726644606,0,0
902,199.77460862997242,0,0
903,199.29386084136888,0,0
904,198.8185155574293,0,0
905,198.34785416974313,0,0
906,191.35247095434292,0,0
907,195.79379696470002,0,0
908,195.32942236392097,0,0
909,194.86625061446128,0,0
910,194.40461970984052,0,0
911,193.93810522617412,0,0
912,193.46509739975326,0,0
913,192.98717337930384,0,0
914,192.50992562372713,0,0
